timestamp,device_id,device_name,fault_type,severity,H2,CH4,C2H6,C2H4,C2H2,CO,CO2,load_percent,ambient_temp,oil_temp,hotspot_temp,device_age,current_dp,aging_rate,remaining_life_years
2025-05-18T13:19:16.631474,T002,2号主变,normal,0,104.1,33.5,27.9,25.3,1.5,295.3,2770.5,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-19T13:19:16.631474,T002,2号主变,normal,0,85.2,21.4,27.1,42.8,1.9,426.3,4128.3,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-20T13:19:16.631474,T002,2号主变,normal,0,103.3,19.4,9.4,21.4,1.1,492.6,4705.0,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-21T13:19:16.631474,T002,2号主变,normal,0,58.7,38.8,20.0,30.9,2.0,231.6,4542.5,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-22T13:19:16.631474,T002,2号主变,normal,0,71.4,25.4,25.8,51.3,2.6,340.0,4940.9,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-23T13:19:16.631474,T002,2号主变,normal,0,53.4,28.7,18.5,46.8,0.7,239.0,2469.3,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-24T13:19:16.631474,T002,2号主变,normal,0,99.1,22.7,18.9,44.6,2.0,518.1,4517.4,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-25T13:19:16.631474,T002,2号主变,normal,0,101.2,22.8,27.4,26.5,0.4,470.8,3346.4,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-26T13:19:16.631474,T002,2号主变,normal,0,125.4,25.1,13.6,35.7,2.2,401.8,3446.3,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-27T13:19:16.631474,T002,2号主变,normal,0,55.0,24.6,26.9,32.8,0.2,427.9,3694.4,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-28T13:19:16.631474,T002,2号主变,normal,0,101.7,40.2,22.8,41.5,2.8,338.2,3887.6,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-29T13:19:16.631474,T002,2号主变,normal,0,96.6,35.7,19.2,20.4,1.9,284.1,5044.4,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-30T13:19:16.631474,T002,2号主变,normal,0,91.1,30.4,21.1,16.1,1.9,216.5,4910.1,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-05-31T13:19:16.631474,T002,2号主变,normal,0,113.8,23.1,8.2,13.4,2.3,327.8,3029.1,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-01T13:19:16.631474,T002,2号主变,normal,0,122.2,21.2,16.4,37.5,0.2,273.8,3232.0,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-02T13:19:16.631474,T002,2号主变,normal,0,69.7,37.6,28.9,18.0,0.5,326.2,4832.3,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-03T13:19:16.631474,T002,2号主变,normal,0,97.2,33.6,8.8,38.7,0.1,530.4,4255.1,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-04T13:19:16.631474,T002,2号主变,normal,0,68.3,15.5,27.5,37.5,3.0,483.2,3133.6,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-05T13:19:16.631474,T002,2号主变,normal,0,58.8,19.6,11.7,17.2,1.2,506.0,4925.4,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-06T13:19:16.631474,T002,2号主变,normal,0,100.0,26.4,13.1,33.2,1.2,250.9,3141.8,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-07T13:19:16.631474,T002,2号主变,normal,0,114.4,21.1,5.2,33.2,1.0,454.6,4119.3,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-08T13:19:16.631474,T002,2号主变,normal,0,57.6,19.5,27.7,37.3,1.5,272.7,4454.6,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-09T13:19:16.631474,T002,2号主变,normal,0,115.8,32.3,9.2,41.1,0.3,487.6,2087.4,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-10T13:19:16.631474,T002,2号主变,normal,0,66.3,11.4,10.5,42.3,0.8,492.9,5285.3,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-11T13:19:16.631474,T002,2号主变,normal,0,81.2,10.5,11.5,44.6,1.8,365.0,4855.5,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-12T13:19:16.631474,T002,2号主变,normal,0,71.7,22.1,12.9,42.6,1.8,331.1,3456.5,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-13T13:19:16.631474,T002,2号主变,normal,0,67.4,14.5,16.1,25.1,0.8,469.4,3453.4,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-14T13:19:16.631474,T002,2号主变,normal,0,82.9,14.5,29.5,32.2,0.4,314.1,2864.9,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-15T13:19:16.631474,T002,2号主变,normal,0,66.2,32.4,20.1,16.0,0.1,403.3,2535.5,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-16T13:19:16.631474,T002,2号主变,normal,0,97.9,22.1,27.2,18.5,1.1,262.4,2395.9,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-17T13:19:16.631474,T002,2号主变,normal,0,94.9,33.0,11.2,30.0,2.6,398.1,3688.3,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-18T13:19:16.631474,T002,2号主变,normal,0,67.3,19.6,7.2,25.6,2.6,222.9,3934.3,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-19T13:19:16.631474,T002,2号主变,normal,0,56.8,40.6,20.2,34.3,2.3,371.9,4919.2,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-20T13:19:16.631474,T002,2号主变,normal,0,88.0,16.0,25.4,24.3,0.5,316.3,2089.5,85,25,64.7,82.5,5,757.7,0.133,35.7
2025-06-21T13:19:16.631474,T002,2号主变,normal,0,120.3,14.1,10.0,45.0,1.5,328.1,3702.9,40,20,28.8,34.1,5,958.5,0.023,17867.7
2025-06-22T13:19:16.631474,T002,2号主变,normal,0,60.8,14.8,27.7,37.5,1.7,331.7,2451.1,40,20,28.8,34.1,5,958.5,0.023,17867.7
2025-06-23T13:19:16.631474,T002,2号主变,normal,0,87.2,40.5,26.3,17.4,2.8,474.6,4369.7,85,25,64.7,82.5,5,757.7,0.133,35.7
