timestamp,device_id,device_name,fault_type,severity,H2,CH4,C2H6,C2H4,C2H2,CO,CO2,load_percent,ambient_temp,oil_temp,hotspot_temp,device_age,current_dp,aging_rate,remaining_life_years
2025-05-18T13:19:16.547711,T001,1号主变,normal,0,85.8,17.2,24.2,41.9,1.1,265.9,1954.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-19T13:19:16.547711,T001,1号主变,normal,0,96.4,16.9,22.7,43.9,1.0,471.2,2094.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-20T13:19:16.547711,T001,1号主变,normal,0,111.6,35.8,20.1,25.4,2.5,465.6,3740.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-21T13:19:16.547711,T001,1号主变,normal,0,63.2,11.7,7.2,34.5,1.0,304.6,4030.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-22T13:19:16.547711,T001,1号主变,normal,0,64.8,14.5,30.6,33.5,2.7,243.6,2809.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-23T13:19:16.547711,T001,1号主变,normal,0,70.5,34.9,20.9,46.2,0.8,350.9,4052.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-24T13:19:16.547711,T001,1号主变,normal,0,73.6,40.0,6.6,14.8,2.3,213.9,5017.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-25T13:19:16.547711,T001,1号主变,normal,0,126.5,10.8,22.2,21.3,0.3,366.6,4408.6,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-26T13:19:16.547711,T001,1号主变,normal,0,79.6,40.1,12.8,32.0,2.3,436.2,1931.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-27T13:19:16.547711,T001,1号主变,normal,0,55.8,38.8,11.6,49.2,0.3,232.3,3978.1,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-28T13:19:16.547711,T001,1号主变,normal,0,84.1,19.3,14.7,33.0,0.6,513.5,3326.0,85,25,64.7,82.5,10,418.4,0.159,14.0
