timestamp,device_id,device_name,fault_type,severity,H2,CH4,C2H6,C2H4,C2H2,CO,CO2,load_percent,ambient_temp,oil_temp,hotspot_temp,device_age,current_dp,aging_rate,remaining_life_years
2025-05-18T13:18:57.046353,T001,1号主变,normal,0,111.6,35.8,20.1,25.4,2.5,465.6,3740.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-19T13:18:57.046353,T001,1号主变,normal,0,63.2,11.7,7.2,34.5,1.0,304.6,4030.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-20T13:18:57.046353,T001,1号主变,normal,0,64.8,14.5,30.6,33.5,2.7,243.6,2809.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-21T13:18:57.046353,T001,1号主变,normal,0,70.5,34.9,20.9,46.2,0.8,350.9,4052.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-22T13:18:57.046353,T001,1号主变,normal,0,73.6,40.0,6.6,14.8,2.3,213.9,5017.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-23T13:18:57.046353,T001,1号主变,normal,0,126.5,10.8,22.2,21.3,0.3,366.6,4408.6,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-24T13:18:57.046353,T001,1号主变,normal,0,79.6,40.1,12.8,32.0,2.3,436.2,1931.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-25T13:18:57.046353,T001,1号主变,normal,0,55.8,38.8,11.6,49.2,0.3,232.3,3978.1,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-26T13:18:57.046353,T001,1号主变,normal,0,84.1,19.3,14.7,33.0,0.6,513.5,3326.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-27T13:18:57.046353,T001,1号主变,normal,0,55.3,20.5,10.2,13.2,0.7,418.6,2805.7,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-28T13:18:57.046353,T001,1号主变,normal,0,60.2,38.6,17.8,39.7,0.3,324.9,4332.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-29T13:18:57.046353,T001,1号主变,normal,0,109.3,21.4,25.2,17.4,1.2,298.2,3570.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-30T13:18:57.046353,T001,1号主变,normal,0,80.6,42.7,31.7,41.0,1.4,292.0,3441.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-05-31T13:18:57.046353,T001,1号主变,normal,0,72.5,23.3,31.8,33.6,0.4,498.4,3806.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-01T13:18:57.046353,T001,1号主变,normal,0,54.9,26.9,9.8,12.4,1.8,250.0,4433.8,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-02T13:18:57.046353,T001,1号主变,normal,0,93.8,23.0,19.6,19.0,0.7,385.4,3097.1,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-03T13:18:57.046353,T001,1号主变,normal,0,54.6,43.9,6.4,22.4,2.8,289.6,4684.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-04T13:18:57.046353,T001,1号主变,normal,0,101.9,26.7,24.4,39.7,0.4,234.6,2876.1,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-05T13:18:57.046353,T001,1号主变,normal,0,94.3,27.7,18.6,40.3,1.2,212.0,3725.1,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-06T13:18:57.046353,T001,1号主变,normal,0,102.9,20.6,7.4,46.6,2.5,226.2,3158.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-07T13:18:57.046353,T001,1号主变,normal,0,106.4,16.1,26.4,26.9,0.5,503.1,4770.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-08T13:18:57.046353,T001,1号主变,normal,0,67.9,32.9,22.8,18.6,2.1,210.4,2816.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-09T13:18:57.046353,T001,1号主变,normal,0,75.6,15.2,9.5,48.7,0.9,350.7,3925.7,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-06-10T13:18:57.046353,T001,1号主变,normal,0,106.1,30.1,6.1,25.2,1.4,253.4,2336.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-11T13:18:57.046353,T001,1号主变,normal,0,54.4,27.3,24.4,22.5,1.9,314.7,3993.2,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-06-12T13:18:57.046353,T001,1号主变,normal,0,93.3,31.3,10.1,26.4,0.5,343.3,2742.9,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-06-13T13:18:57.046353,T001,1号主变,normal,0,89.2,24.1,18.8,50.7,1.9,408.7,2486.3,40,20,28.8,34.1,10,900.5,0.027,16500.7
2025-06-14T13:18:57.046353,T001,1号主变,normal,0,91.7,14.5,11.1,40.2,1.3,268.5,3304.8,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-15T13:18:57.046353,T001,1号主变,normal,0,105.8,38.6,23.1,43.8,1.4,439.3,2383.0,40,20,28.8,34.1,10,900.5,0.027,16500.7
2025-06-16T13:18:57.046353,T001,1号主变,normal,0,121.4,41.5,21.2,32.2,1.8,421.0,2637.2,40,20,28.8,34.1,10,900.5,0.027,16500.7
2025-06-17T13:18:57.046353,T001,1号主变,normal,0,73.3,23.3,16.7,18.7,2.5,239.5,2317.8,40,20,28.8,34.1,10,900.5,0.027,16500.7
2025-06-18T13:18:57.046353,T001,1号主变,normal,0,79.2,21.2,16.8,34.7,2.7,283.1,3210.2,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-06-19T13:18:57.046353,T001,1号主变,normal,0,91.8,36.7,16.4,28.8,2.1,445.7,5216.1,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-06-20T13:18:57.046353,T001,1号主变,normal,0,50.8,24.4,19.5,25.9,1.1,313.6,3295.5,40,20,28.8,34.1,10,900.5,0.027,16500.7
2025-06-21T13:18:57.046353,T001,1号主变,normal,0,62.0,10.7,29.1,38.0,2.1,455.7,1917.8,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-06-22T13:18:57.046353,T001,1号主变,normal,0,76.7,38.2,11.1,37.4,2.3,239.7,4056.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-23T13:18:57.046353,T001,1号主变,normal,0,106.3,22.8,7.2,32.3,2.5,351.3,5231.4,40,20,28.8,34.1,10,900.5,0.027,16500.7
2025-06-24T13:18:57.046353,T001,1号主变,normal,0,90.1,12.4,5.2,29.2,1.2,314.5,2539.4,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-06-25T13:18:57.046353,T001,1号主变,normal,0,73.2,26.1,16.6,22.2,2.3,440.7,3469.0,40,20,28.8,34.1,10,900.5,0.027,16500.7
2025-06-26T13:18:57.046353,T001,1号主变,normal,0,73.5,19.7,13.2,21.6,2.7,333.1,2673.1,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-06-27T13:18:57.046353,T001,1号主变,normal,0,84.2,25.3,14.6,21.4,0.8,314.0,3332.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-28T13:18:57.046353,T001,1号主变,normal,0,85.9,22.7,11.2,23.7,3.0,269.7,2880.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-29T13:18:57.046353,T001,1号主变,normal,0,105.2,42.0,12.1,23.0,0.3,207.4,4965.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-06-30T13:18:57.046353,T001,1号主变,normal,0,94.5,9.9,16.4,46.2,2.4,219.2,3870.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-01T13:18:57.046353,T001,1号主变,normal,0,64.4,35.3,11.3,27.2,2.0,339.8,2943.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-02T13:18:57.046353,T001,1号主变,normal,0,81.1,12.9,7.9,33.4,0.2,340.5,3347.7,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-03T13:18:57.046353,T001,1号主变,normal,0,75.1,17.8,24.2,18.4,2.4,414.5,2215.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-04T13:18:57.046353,T001,1号主变,normal,0,57.6,13.0,25.3,46.6,1.3,285.5,2839.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-05T13:18:57.046353,T001,1号主变,normal,0,82.2,38.4,18.2,19.8,2.6,217.1,4532.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-06T13:18:57.046353,T001,1号主变,normal,0,96.7,25.3,13.1,29.2,2.9,311.0,2156.8,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-07T13:18:57.046353,T001,1号主变,normal,0,78.7,29.3,21.8,12.9,0.4,489.3,2151.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-08T13:18:57.046353,T001,1号主变,normal,0,75.0,26.2,17.3,11.5,0.4,462.8,2140.9,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-09T13:18:57.046353,T001,1号主变,normal,0,110.4,17.4,14.4,40.3,2.9,267.5,2993.7,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-10T13:18:57.046353,T001,1号主变,normal,0,78.8,24.0,8.1,35.6,0.4,462.4,3193.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-11T13:18:57.046353,T001,1号主变,normal,0,61.9,33.9,20.1,44.1,1.4,418.3,5153.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-12T13:18:57.046353,T001,1号主变,normal,0,112.5,23.0,14.7,31.3,1.3,451.0,2684.7,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-13T13:18:57.046353,T001,1号主变,normal,0,64.3,18.4,24.0,41.9,0.5,449.2,4140.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-14T13:18:57.046353,T001,1号主变,normal,0,91.7,12.0,22.0,49.4,2.7,370.8,2804.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-15T13:18:57.046353,T001,1号主变,normal,0,66.3,13.9,25.0,13.1,0.8,270.9,3032.8,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-16T13:18:57.046353,T001,1号主变,normal,0,65.9,28.5,9.6,26.2,1.5,277.1,3491.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-17T13:18:57.046353,T001,1号主变,partial_discharge,1,367.1,28.2,7.1,38.0,5.0,463.6,6421.7,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-18T13:18:57.046353,T001,1号主变,partial_discharge,1,128.9,29.9,17.2,34.2,0.0,669.2,5966.0,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-19T13:18:57.046353,T001,1号主变,partial_discharge,1,378.0,47.2,19.9,14.9,4.0,530.8,2912.5,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-20T13:18:57.046353,T001,1号主变,partial_discharge,1,118.3,16.1,8.3,19.5,1.1,633.1,4062.6,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-21T13:18:57.046353,T001,1号主变,partial_discharge,1,161.7,62.9,11.7,33.9,0.4,404.0,4760.7,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-22T13:18:57.046353,T001,1号主变,partial_discharge,1,357.8,18.7,9.5,22.1,1.3,541.1,4834.2,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-23T13:18:57.046353,T001,1号主变,partial_discharge,1,311.2,30.4,18.4,24.9,3.0,288.7,5526.2,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-24T13:18:57.046353,T001,1号主变,partial_discharge,1,171.7,31.7,24.9,26.7,3.9,599.5,5063.5,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-25T13:18:57.046353,T001,1号主变,partial_discharge,1,190.9,24.5,9.5,38.4,4.6,309.7,6417.5,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-26T13:18:57.046353,T001,1号主变,partial_discharge,1,318.9,25.2,22.2,22.0,3.7,638.8,4837.4,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-27T13:18:57.046353,T001,1号主变,partial_discharge,1,179.2,51.5,11.6,39.9,3.7,599.0,3970.4,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-28T13:18:57.046353,T001,1号主变,partial_discharge,1,249.9,24.9,12.4,11.8,1.8,454.0,4864.3,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-29T13:18:57.046353,T001,1号主变,partial_discharge,1,384.5,29.4,6.2,34.9,0.6,515.5,3372.3,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-30T13:18:57.046353,T001,1号主变,partial_discharge,1,187.4,38.3,25.0,24.1,0.5,660.5,5420.7,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-07-31T13:18:57.046353,T001,1号主变,partial_discharge,1,246.8,35.8,13.6,18.6,1.4,571.8,2585.5,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-01T13:18:57.046353,T001,1号主变,partial_discharge,1,135.1,52.1,16.9,18.4,1.8,644.3,5494.3,95,38,88.5,110.3,10,200.0,0.285,0.0
2025-08-02T13:18:57.046353,T001,1号主变,partial_discharge,1,178.4,35.2,15.7,20.7,0.5,384.9,4702.1,40,20,29.7,35.6,10,891.6,0.03,13190.0
2025-08-03T13:18:57.046353,T001,1号主变,partial_discharge,1,292.2,17.6,20.6,16.0,1.5,324.8,4393.2,40,20,29.7,35.6,10,891.6,0.03,13190.0
2025-08-04T13:18:57.046353,T001,1号主变,partial_discharge,1,352.7,19.2,12.4,14.2,1.8,579.8,3199.5,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-05T13:18:57.046353,T001,1号主变,partial_discharge,1,288.4,44.7,13.2,30.1,2.1,569.9,4395.4,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-06T13:18:57.046353,T001,1号主变,partial_discharge,1,360.1,26.4,21.4,17.3,2.5,354.0,3344.2,95,38,88.5,110.3,10,200.0,0.285,0.0
2025-08-07T13:18:57.046353,T001,1号主变,partial_discharge,1,312.6,48.9,5.8,36.4,3.0,431.1,2482.8,40,20,29.7,35.6,10,891.6,0.03,13190.0
2025-08-08T13:18:57.046353,T001,1号主变,partial_discharge,1,247.1,30.9,7.0,20.2,4.6,410.3,2841.1,40,20,29.7,35.6,10,891.6,0.03,13190.0
2025-08-09T13:18:57.046353,T001,1号主变,partial_discharge,1,273.5,32.1,22.7,15.9,1.0,622.9,3290.3,40,20,29.7,35.6,10,891.6,0.03,13190.0
2025-08-10T13:18:57.046353,T001,1号主变,partial_discharge,1,242.2,42.6,23.3,38.2,4.7,472.9,4989.0,95,38,88.5,110.3,10,200.0,0.285,0.0
2025-08-11T13:18:57.046353,T001,1号主变,partial_discharge,1,117.0,28.7,6.5,13.2,4.4,499.1,4699.2,40,20,29.7,35.6,10,891.6,0.03,13190.0
2025-08-12T13:18:57.046353,T001,1号主变,partial_discharge,1,365.1,53.0,11.4,13.3,0.6,456.1,3986.6,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-13T13:18:57.046353,T001,1号主变,partial_discharge,1,172.2,34.9,8.0,18.1,1.7,633.8,2509.2,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-14T13:18:57.046353,T001,1号主变,partial_discharge,1,290.4,49.1,24.9,20.3,0.7,714.4,3945.5,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-15T13:18:57.046353,T001,1号主变,partial_discharge,1,366.9,33.8,22.0,36.5,3.4,549.9,3662.9,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-16T13:18:57.046353,T001,1号主变,partial_discharge,1,145.3,57.5,8.8,13.2,0.5,682.7,2546.2,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-17T13:18:57.046353,T001,1号主变,partial_discharge,1,305.5,29.8,22.8,32.0,2.1,540.6,3880.3,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-18T13:18:57.046353,T001,1号主变,partial_discharge,1,321.2,37.5,21.0,34.1,5.2,463.5,3857.6,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-19T13:18:57.046353,T001,1号主变,partial_discharge,1,414.6,47.4,10.3,36.6,0.5,612.9,4935.9,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-20T13:18:57.046353,T001,1号主变,partial_discharge,1,345.4,37.8,9.3,18.5,0.3,433.3,3452.5,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-21T13:18:57.046353,T001,1号主变,partial_discharge,1,405.0,46.8,7.4,36.3,0.7,432.0,2641.7,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-22T13:18:57.046353,T001,1号主变,partial_discharge,1,353.9,48.0,6.9,17.3,2.2,445.3,5777.7,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-23T13:18:57.046353,T001,1号主变,partial_discharge,1,105.3,24.0,13.9,16.9,3.0,630.2,4347.6,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-24T13:18:57.046353,T001,1号主变,partial_discharge,1,400.8,32.4,19.4,15.9,3.8,608.4,5444.9,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-25T13:18:57.046353,T001,1号主变,partial_discharge,1,181.6,42.1,9.0,24.9,3.4,343.2,3932.4,85,25,65.6,84.0,10,397.0,0.165,10.8
2025-08-26T13:18:57.046353,T001,1号主变,low_energy_discharge,2,204.4,24.5,19.6,37.5,18.4,539.3,6220.0,85,25,66.1,84.7,10,386.2,0.168,9.4
2025-08-27T13:18:57.046353,T001,1号主变,low_energy_discharge,2,243.2,76.9,26.7,58.8,15.1,618.8,5360.8,85,25,66.1,84.7,10,386.2,0.168,9.4
2025-08-28T13:18:57.046353,T001,1号主变,low_energy_discharge,2,469.4,50.8,7.2,29.4,12.8,461.7,6263.8,85,25,66.1,84.7,10,386.2,0.168,9.4
2025-08-29T13:18:57.046353,T001,1号主变,low_energy_discharge,2,572.2,85.9,7.1,33.2,19.6,423.2,5515.7,85,25,66.1,84.7,10,386.2,0.168,9.4
2025-08-30T13:18:57.046353,T001,1号主变,low_energy_discharge,2,239.5,41.0,19.6,49.6,11.8,611.8,4605.5,85,25,66.1,84.7,10,386.2,0.168,9.4
2025-08-31T13:18:57.046353,T001,1号主变,low_energy_discharge,2,276.7,64.1,14.9,25.5,14.1,518.4,4496.0,85,25,66.1,84.7,10,386.2,0.168,9.4
2025-09-01T13:18:57.046353,T001,1号主变,low_energy_discharge,2,535.9,73.1,7.5,51.1,9.7,640.5,6645.8,85,25,66.1,84.7,10,386.2,0.168,9.4
2025-09-02T13:18:57.046353,T001,1号主变,low_energy_discharge,2,586.7,67.7,7.6,22.5,3.6,547.3,5231.5,85,25,66.1,84.7,10,386.2,0.168,9.4
